Address,MENTO based on locked CELO,MENTO based on cStables balances,MENTO based on cStables volumes,total_distributed
0x77957a06559d90c29ebe964cb05fb2cd612a8886,,,183.80851535746947,183.80851535746947
0x7796beef9988b46ef7666c18fba2a89686f4e688,,,340.5778036309275,340.5778036309275
0x779792022d75fc764006f0392c01fab31b6ac9e0,,518.3372400600357,,518.3372400600357
0x7797a74469a61ea076df24bf749eb8fa02470e73,,,553.6247585075951,553.6247585075951
0x779815deae80bf0af1376e396ef2c006959e01e2,,486.4132853870146,,486.4132853870146
0x7799707b200ba52a81516f1d5bd73dec3f1ac08b,,451.24226140764284,,451.24226140764284
0x779c3fd5685cf343593c4c0b0ebc1582bbb629f6,,,191.19261256079926,191.19261256079926
0x779c948b9652e708ef0a8afcabf7262442292f09,,,1011.1757448528922,1011.1757448528922
0x779cfe98d99e269ffee8894f3b73893028c8ba44,,,175.03386067433408,175.03386067433408
0x779d7ca553a0fd282361083bb7c76d01de656835,,,169.8549919236781,169.8549919236781
0x779d8281cc3bdc70fe29b52d71409d7b3d0babdb,,750.4390513074003,,750.4390513074003
0x779daa59f7c67dc59686be9d3c733acdbe2765a9,,670.0711486747598,,670.0711486747598
0x779db9ae2cce01cf29caf213b9cffe84cf3f5e0b,,387.46886165840726,301.14260693555747,688.6114685939647
0x779e2fba1e9fc7a3da1544dab2e1c67a416e668c,,,368.498873498523,368.498873498523
0x779ff3715e70402d61c72e4b34b4e6eb8a37e18e,,,273.6192005603733,273.6192005603733
0x77a09d6dda3e0c854e57ad3c7675984730671fdd,1465.2708249710424,,,1465.2708249710424
0x77a29563346872834ff7856a545dd7b0fbdcb21a,,,225.73870976700215,225.73870976700215
0x77a34a223fbcf6fd708f9204a3614a0e120f6660,,,314.35162829080485,314.35162829080485
0x77a598eee01d947e47dfe9207a9d6095f59299cf,,519.3289300199095,,519.3289300199095
0x77a5f07d2629860b3d2447ece55c091f8b3ce7e2,,,236.5994639548404,236.5994639548404
0x77a988fe75f95844c762c6f6810c05999b2360a5,,,363.9385804758992,363.9385804758992
0x77acc557f31f223205624569189974e3721b026a,,,743.7440201001073,743.7440201001073
0x77acfba7ed83d7e0e8664e7e5a43ddacbb070937,,833.6341436150891,,833.6341436150891
0x77ad83fbe133660f90b87382b32cba0af59fddf8,,,386.28832923555825,386.28832923555825
0x77b0b6329314e8cf37ed5390f91a45b4370fdd52,,,439.38665297948967,439.38665297948967
0x77b0bcbf00ba58ba36ace714e09fd4ce71c3101e,,,182.10820863410203,182.10820863410203
0x77b557e0755f5b3a0ae22d7b07ddb50c15427371,,392.9268510880434,,392.9268510880434
0x77b792bfc525c0625df657e469afb3da282968b2,,2813.3918117644184,1834.1762277153541,4647.568039479773
0x77b854ede55dfedca443233aedd768d6fd179257,,,162.30886958205534,162.30886958205534
0x77b860c8cb41b2efed886fadc0def8cbb8e78028,,532.4883124765626,,532.4883124765626
0x77ba38cc4414ccb20985ac0199b3bdb6dfb0f420,,,294.1127614219179,294.1127614219179
0x77bc60abd71ae3243b9f2b464e853344358ee70d,,449.8278817740259,,449.8278817740259
0x77be186a9663e147e4bac874e57058a306b665b7,,,369.8977042744216,369.8977042744216
0x77bf4024ebbdedae531807f6f1b0398c77b1eb69,,,445.6889020619296,445.6889020619296
0x77bfa810c631465549c2ec6d47ecd5c82ff89e4d,,515.6165578126613,455.7684297750248,971.384987587686
0x77c0b67ff1806941339052e923cbc87c6f07228f,,,391.9441017520218,391.9441017520218
0x77c49e6616ebe4779f65d69c4dfc0bb7a4e174b0,,370.6899271406596,,370.6899271406596
0x77c5970b4e3ed825329b6169ba6e91bcf5f62a4f,,,305.01814922839145,305.01814922839145
0x77c7683ed769f5a917a9b2a097375912adb03890,,,233.28404929415365,233.28404929415365
0x77c8a0b4d336551afe094859e79bfa7330789d03,,,324.4010005361088,324.4010005361088
0x77c8ce82e3c0bb9b9c92b89d2c8f7a0bfa88c491,,454.92848627825316,,454.92848627825316
0x77ca101cb416c204ff292dbb2df07e055a001a1e,,,382.34561118772797,382.34561118772797
0x77cd1f30ee46c3ca172fff9b72e21e83924c7ba3,,,1218.0643798771712,1218.0643798771712
0x77cddacc764122a8693a45f53b1f77f443208ba2,,,416.6523196576127,416.6523196576127
0x77d0cad711b9a1f09f8808983fae0764c35fa78b,2343.7704636926665,,,2343.7704636926665
0x77d11e2d6219dd0a1e777fd0c209867e6bad398f,3525.502349995044,,,3525.502349995044
0x77d15cdf9eb304b236195942336932f55a85a648,,,207.69678794012157,207.69678794012157
0x77d3b5c4c32cc530cf2b753d5c704ddf97a38bfd,,,160.24009019280874,160.24009019280874
0x77d3d67c3b41045be84b480e9dfd3d25853a9a27,,,269.23153512593757,269.23153512593757
0x77d48cca77c6acd1c5306bd0851a8c673610a0d9,,328.31520661085136,,328.31520661085136
0x77d8b7556eb0bad3808415bc230bd9d7935682c7,,,345.2337137810567,345.2337137810567
0x77d967e68184047098142e7589938f51ca9633b1,1762.8108382893122,,,1762.8108382893122
0x77dc69d1fc74a0c3b45ec58c2f5d43f6445c444a,5291.123516545587,,,5291.123516545587
0x77dc6a816120374c2d9f2466e20eb7ef40c5d907,,,255.5628461213059,255.5628461213059
0x77df39770fecf9096cae6c40f96dda69ca9c5a7a,,,354.5408930439548,354.5408930439548
0x77e025b7f0d56bce75c1927f23f58ec01c3061ae,,1555.4593994402658,449.53641068103246,2004.9958101212983
0x77e0eaf4580c3ec225172261b31556b6a5739a90,,,351.6310541936514,351.6310541936514
0x77e17b8b5dae6ecc08874c19ff06b62978e8ec12,,1363.2566914599854,432.62941109746123,1795.8861025574465
0x77e18cee193d0af27385087b7b6487095134d8e3,,,187.85353084013315,187.85353084013315
0x77e340f3a041554b951433c0bed4596bce947df7,,,604.3218896650473,604.3218896650473
0x77e60b51642c9bbce086a08a0442c549b553d973,,,625.4068211335554,625.4068211335554
0x77e6f40be51f8b1193ca478c6392907b76145c8b,,,264.6320919070487,264.6320919070487
0x77e887f1e700e5dd30254002c8df23f10e237b13,1315.5870036910908,,,1315.5870036910908
0x77e98f8719d6379b0b4801f7a302fdbb26d4541d,,,218.58019538615534,218.58019538615534
0x77ea35e9aed32ad56016f903bddd804c139c5bf1,2924.5358955430715,,,2924.5358955430715
0x77ea4dcdde2b3cffc52511f0c22d4c1e3c91b0fa,,491.9992669947432,,491.9992669947432
0x77ea8fd97d80326830ee4c25c8e1e51438127f26,,,245.76289122264316,245.76289122264316
0x77ec8adee0c84afdffa7e5940309afdc4d38aedf,3497.5568334507866,,,3497.5568334507866
0x77f0d722808202d9f7c32e0dd8418ca13b27c17f,,,648.4837187840925,648.4837187840925
0x77f1a4ab8a46bc2a3f075e6cfbe01bd05db79ee9,,,192.11482860004747,192.11482860004747
0x77f4d814239934f834beec2fa12ae1a2af119f30,,1213.3873670219186,268.96897058616344,1482.356337608082
0x77f72415e09224b1c7bfb1ff4179f4a288cdb75c,,,689.7840922052593,689.7840922052593
0x77f81956c351a6efbaa226e975a2093b37529ebf,,,502.5667513839345,502.5667513839345
0x77fae9165f1739b6af99e2493f12d5824502b2f7,,,241.07202570936235,241.07202570936235
0x77fb3da7c3ad59390c95889a6bf47a8665fb1b5d,2082.9612594317437,,,2082.9612594317437
0x77fc300dfae5b34fba19bffb4e2cdf3702e11318,,,196.29684746050364,196.29684746050364
0x77fd279c802251a53c45d5856c0b7c8b662f8ca9,,,292.8951979903404,292.8951979903404
0x77fd8035608da34befcc4f130a30c48f25f9e11f,,369.0969603856569,,369.0969603856569
0x77fdd1fef3f7f811ae8169a5461726af1abefe79,,,178.3413829479253,178.3413829479253
0x77fe91211dcb14cf8ad464254147a2004f2eaf5f,,972.8543830217366,,972.8543830217366
0x7800dab885ca87fb3867896698fa7cb6fb352b77,,355.7791762908638,,355.7791762908638
0x7803256ac9a2adcbdffeec468b760c2019fd4583,,,506.90477391333496,506.90477391333496
0x780439ba68c8e914ac9d0145fa0e3e28b7a51471,,736.202560384891,,736.202560384891
0x78050a889c2ea11a644317cc16eadc51dce92e78,,,302.3988401231615,302.3988401231615
0x7805c5ffb26680ce87fb52f0238083f992e4aad0,,,280.5946416944816,280.5946416944816
0x78062c517c3fdb62824e19c3b53728a7c0e689d8,,,585.6033598676548,585.6033598676548
0x78082d8db5a648e92950c3ebd9867edc7cccd19f,,561.8015542861015,,561.8015542861015
0x78091925ab635e6ef39854d76bb9ab2677b1144f,,,167.2710822640237,167.2710822640237
0x780aba1b553a955c75b249215074c95cbbf1b59e,,,198.85733884945276,198.85733884945276
0x780dc341b18d1e6ba11736de6fba58a85c666e83,,783.6902990054863,,783.6902990054863
0x780fbbca40ce4220bc26eb45e49e3ee16ecf3b47,,983.6909657100439,,983.6909657100439
0x780fcd5912bc3f1c5b18f8a61068fbbfab68bff0,,,455.98919294679695,455.98919294679695
0x781000f0370254961993e27ae333f688285cab77,,,159.45235753922356,159.45235753922356
0x78106e30c29679d2af47e919f72a8f347364fa71,,,159.28951159803174,159.28951159803174
0x7810c063954727ff60a5b4227e54cf339d27d756,,5159.773876064705,,5159.773876064705
0x78145f2db87b56e0eb10a701768a798eee5d31fb,,,177.83231051494204,177.83231051494204
0x7814c8796b676526d42e600db6c3a387b1366301,,735.8925645477042,344.270560149003,1080.1631246967072
0x781660623e1a328a391cb33bb2919602c2bcf4eb,,,181.5542846086212,181.5542846086212
0x7818717c8421c55ac8115532b3a911b1b0604b01,,,322.4603172175845,322.4603172175845
0x781b14aa379b90dd52da794ef35325795c1da8a5,,,190.47819318404115,190.47819318404115
0x781d6030befa96a5507d20e44a651b306e25cba3,,1043.2704071250685,680.3470265794817,1723.6174337045502
0x781d79508b6f4b9bce2e94835ebe8907e97656ee,3924.529479240599,,,3924.529479240599
0x78201329b729998f3e0c6c108603d3043f4c7580,,,168.92174490528035,168.92174490528035
0x7820de52f4c292ab1b02ebf1cde3f19bfe278877,,506.78878081328656,,506.78878081328656
0x7820f2fd7b11af55748f99792787c8f5f4a27931,,,181.2753951766371,181.2753951766371
0x782313af72fcd4501be49ec6aec9f77f7de99227,,,185.8090259043281,185.8090259043281
0x78231d1eca9d1e086c0b622fff2fca6778cd41ac,,1381.2861930396566,168.41240882951618,1549.6986018691728
0x7824df407539356bc8091d5fdb4f883cda550547,,,438.7263581144804,438.7263581144804
0x7826ea499b3adfc66054f63ebb2d412ca8a7c11c,,,163.02711369585813,163.02711369585813
0x7827ad0d2520038d671ecc8849f933896fe4e023,,,293.6662465443996,293.6662465443996
0x7827c3c5959aa9a26f844cb94293e8bc87775894,,337.89179399389394,191.54701061688655,529.4388046107805
0x782ae0fbd08c362a0d4b2f9af8a437034c2577c8,1431.6136359566417,,,1431.6136359566417
0x782ff50b420a2e10f74c9a09447447d5eb94b5f1,,,159.28951159803174,159.28951159803174
0x783071509918a6023ced841887fd5f22e4b862a6,,,375.68121921684474,375.68121921684474
0x7832e0608b97fdf60966fd8cf8e0cab91b95b8eb,4802.861897772717,,,4802.861897772717
0x78335d9b69015a411066a34b3df4df78517bbbfc,,393.29311684265974,,393.29311684265974
0x7833a3187ba0072704b74e450c343b49d5e5473b,,556.7538292342405,321.9907525574188,878.7445817916592
0x78349fe0bbbd00b44f1f030f1c9a5e8f197752ce,,691.7437012788982,438.52787385897597,1130.2715751378742
0x7834c9a4b652f096a84c364b1c44828bb750924b,,436.24739631186776,,436.24739631186776
0x783893cf5524909fbae94527986530e47480815a,,342.34875665726474,,342.34875665726474
0x7838bbc47a000f57d0ae17bc261912469492cbd5,,,190.96493467242007,190.96493467242007
0x783a61e4d0b9f1d9ea5d4bb3c9d35981a39dcc46,,,170.64107662343358,170.64107662343358
0x783a7510bc644b08fe5856d84cf7e1d7cf51c182,,,535.1476793716465,535.1476793716465
0x783b18e0795b4f79a9a0292abe9346109b955332,,523.3412438484929,,523.3412438484929
0x783bebbde8a51c75235dd5de98c5f7039d417e42,,,504.7101553542102,504.7101553542102
0x783bfb8a4d734e2c2434744faf24fd38df50a08a,,785.1104978713123,,785.1104978713123
0x783ded725748b63f3742ed681b3da4a1efd4f9f4,5179.585897665338,,,5179.585897665338
0x783e1024b92d82f1e561fdb4087ca231b9f8f7e1,,353.1526058107309,,353.1526058107309
0x783e1fc699c664cd11d33ae59ab563ed4ba17ac2,,405.27620363973944,,405.27620363973944
0x783e21e3ac123be0c9573af1237d36a69700e47b,,351.50499384743983,,351.50499384743983
0x783e471bd06930baa507ea2c0630d275473a7cac,,,1962.3240855889446,1962.3240855889446
0x783e9e1d6aa973d8e58ad787cc12c56127c6f9ef,,462.14621835110285,764.6824614940334,1226.8286798451363
0x783fb0967e6261f31804520f37fc4983d6b448f9,,1585.5183267579273,213.26319330813567,1798.781520066063
0x7843e922196db604fe379375327d5d6dc25e7870,,,259.26642476940714,259.26642476940714
0x78477c23a46715897375cb37b4db3d9523fbf417,,350.75162424986075,,350.75162424986075
0x784bcbe866e7f4901c5c9f96a8c33b55ecbc4fd8,,,264.07339511964824,264.07339511964824
0x784ccfb65a9b0d70eb2d9d0a3ed9ce0ec87e6e69,,760.4301087387746,,760.4301087387746
0x784d39fe64bd5d0d96552fd28c60cd2488b7f434,,,162.4736884138463,162.4736884138463
0x78505fd6f4401de6f88bbd09724360553833efe5,4526.1012086370065,,,4526.1012086370065
0x7854163b1b0d24e77dca702b97b5cc33e0f83dcb,,342.3698863037158,,342.3698863037158
0x785493b0350723f8bc9c71a147adaf573ffaa067,1471.6689708354925,,,1471.6689708354925
0x7855664e8bec5d6675d2a2a0514f97b1788d3c79,,,252.33556980508064,252.33556980508064
0x785d767cc6354a5a7ce340e781af0e5c726b36b2,2021.2904338472483,,,2021.2904338472483
0x785d966334b107b8fceb1b10ac63e7cd11c318dd,,,176.53728419664364,176.53728419664364
0x7860add69386dc7f06e5addae112d041e552fdb0,,351.32402371209673,,351.32402371209673
0x78648363966049b0c9af321aad08bd0f1cfe0a83,,,233.314158553547,233.314158553547
0x78686a6080e82181e9fd1f9aa9cc2a79d181d082,,493.63434241833176,,493.63434241833176
0x7868c363d11e0be5737650403116f9f07b6d90e4,,,172.21389337399557,172.21389337399557
0x786c148c3dead2ccb44b382a07e73b04e154c866,,1338.9627776738328,,1338.9627776738328
0x786d131de0fd5f39581416891b5d707f52479783,,2075.7875650917813,744.6969332823253,2820.484498374107
0x7874e4a1f9c6dac1bd1f933ef5a598a31c56c8ed,,386.8864092516924,176.35974298378375,563.2461522354761
0x78769d22d24e30f0f39fdd600b6e9aef340c6c3f,,,393.73286440852945,393.73286440852945
0x787aad2fd2d47f16bce6896568cc33bcc7cda734,,599.1428154464398,,599.1428154464398
0x7881d1ac2ba64a59a043353438e2ed1af028fda4,,,159.5445768789964,159.5445768789964
0x788421619f5cc7f6413053a3c698f6da7136e38e,,,353.2695500244563,353.2695500244563
0x78856a280391b6dc194382b075253b97d1d7c4f0,,,701.656610095373,701.656610095373
0x78890c0e2078bdc2545119d1a54cfff4b5159d6f,,,179.6396924339567,179.6396924339567
0x788a681e7ff180481253846654dfe91fae843d89,1508.7678101922427,412.71048686878885,,1921.4782970610315
0x788b8ee928798adab6213b9e5df60bf99d66e556,,397.4694900597138,,397.4694900597138
0x788c6d2b038d14e9e767664bb5560ce305f221b0,,,160.41907050061857,160.41907050061857
0x788e4c29d2e4ff77a1f5ec9a805913ce09e44375,,610.4238638274444,1202.2902615569521,1812.7141253843965
0x788f8db3114545627969c7cfc1e5b9241aa20e6e,,375.6516079230856,,375.6516079230856
0x788ff7dc38336a012ae609680f112b09b9334901,,364.0059788803953,509.63020910297763,873.6361879833729
0x78919b3eee62360c80a635280fe124f295d8d028,,4151.974022037295,2655.8396189029645,6807.81364094026
0x7892ae2733f8bdf3cb2f15b353ce841231c9a96e,,,170.48567904813922,170.48567904813922
0x7895678ddfe5c2ad43fe2fa94f89d6334499c140,,,189.11560052075708,189.11560052075708
0x789807c6c629725473edc296ae21d4ad8b4255de,,962.5086489642264,954.2547060339746,1916.763354998201
0x789be2f551ceef64843d264b0ca0dc1d835cd694,,,231.36584453996593,231.36584453996593
0x789bf1553527f15e57ad7eadd82d41bb66cecac3,,,164.52102609219534,164.52102609219534
0x789cf4163029da148584045df018072150816118,,1420.534338516933,312.9987806242615,1733.5331191411947
0x789d6ed231415ac779a2bfe44ddfa1a22c209d31,,494.7880727042493,,494.7880727042493
0x789dabf7656bdba875005a7b0f1e6e7c910c9fdb,,,354.9297351224472,354.9297351224472
0x789dfddc568782f6194b464134add4bdfc07b834,18047.878427879266,,,18047.878427879266
0x789ed484bf195c65ab33f478a45c6ab1c769476c,,,236.44596487729925,236.44596487729925
0x789f2b0ebb85a02f7d8c0988f3193aafe9202a8e,,,535.0557416244056,535.0557416244056
0x789f57b3861fbbf6071bf5d98fcff6ffd23d4cd6,,,231.37302562953403,231.37302562953403
0x78a170be72f00f8a49538bc9895377984a8579f3,,,191.46641490501932,191.46641490501932
0x78a303d4a7acee3074cba30ff89340d8cba81596,,340.9586261561139,309.7629532615752,650.7215794176891
0x78a5b04addf4dc67a1180fbb917a74de36dcce50,,,345.3534558707388,345.3534558707388
0x78a83f88cd8367224111fd56220a5fe64b9b0b4b,,825.0983524508632,,825.0983524508632
0x78a8e51a177f038aa95628c803b070872a2720a1,,,164.24575638774272,164.24575638774272
0x78a91f672991317e63f35fffe1d623f0b5b18f76,,,162.83985556020852,162.83985556020852
0x78a9711e89a908424b62e50bc66292c452b29973,,,1406.8312872888584,1406.8312872888584
0x78a973bdbd6615d9045d40815b62610b42afc45d,,,638.5785048394613,638.5785048394613
0x78ab399f493991a957be42e118cb6dfc4bb3b206,,,200.07788381774566,200.07788381774566
0x78abd21aeea7f721c013852113bf348e2089f6ec,,802.939204523708,,802.939204523708
0x78aedf255c3586f4ddfcad696fa06157b647823b,,338.3615144086773,,338.3615144086773
0x78b35e1a5c3dca68a8500ed54a85890aabaeb6ff,,,1401.3562807601725,1401.3562807601725
0x78b4af587022b50b17514c1a8399cf5934e61196,,,491.22616500660445,491.22616500660445
0x78b55a61aa8cd1285bb558fabefb8af279c0ce46,2950.80933566767,,,2950.80933566767
0x78b5cb3e85ad63f0361a5813ed053f4d7e753967,,1148.696426090792,344.45724727284124,1493.1536733636333
0x78b5f2c9dbbbba4ba8893218d01cddd18c256bea,,342.3200466744179,,342.3200466744179
0x78b65756985e424e8ebc451617334bdc1ee5d0e0,,,326.46306958570716,326.46306958570716
0x78b721e5d57ad3f4919934bbcff8227875f67db8,1529.0879447579084,,,1529.0879447579084
0x78b731956effdcf584f0adf21eff7b0f4b4e835c,,,198.33389952292995,198.33389952292995
0x78ba088df9439bd3529d766f188f54d31f1fa12d,1946.154035285504,,,1946.154035285504
0x78bcd801e6045047639543583ccb6ec5416cfb46,,,322.7298130972254,322.7298130972254
0x78bef19a12db2357cb0312eae821a07f4d451500,,392.58011379535975,,392.58011379535975
0x78bf714ccbd14a5371e8c64805952c04c75dbe47,,,428.2149290212042,428.2149290212042
0x78bf822d4af09aa7666607d94cc93f4b7ffaecf5,,571.5002366730232,,571.5002366730232
0x78bfa2a0241804733c58091d431b5a840d9d6f73,,389.4339330569047,220.961846839463,610.3957798963677
0x78c4e65358f524efc929a2b78720edb7dd110873,,362.94364284263446,,362.94364284263446
0x78c7e65293981927bb903e8053f81ff5b6368e79,,,213.9557845745549,213.9557845745549
0x78c9216d6957f5e247730d7bea1e5092f23b0527,,,180.33336866350984,180.33336866350984
0x78c9c3ff25c840451a8fe1664c508f93cb63402a,,,166.88982696063846,166.88982696063846
0x78ca395d266e52bb692422e619c1e5e0961d1059,,,168.78372505845073,168.78372505845073
0x78cb471b1188ec16f4d0093cb314a6fc38c3ef8b,2058.574866139708,,,2058.574866139708
0x78cbc04429e7e1d41fef49f5d1fa1802eee0f60d,,,897.5052140979632,897.5052140979632
0x78ce1b04805439a605132acc96a8d04e38356a9e,2422.8718076060254,,,2422.8718076060254
0x78cf63fdee188b3b239474a1d813428c37bac8c6,,1911.08375876794,1032.9793426252413,2944.0631013931816
0x78d0d414269b499811bf1b00dcfdf0a38f35c808,,599.1106643511004,221.92316663011908,821.0338309812195
0x78d1b128e006b1348892dcbf3009c977cdfa74de,,363.3696521488715,,363.3696521488715
0x78d68ac30535b08d2394815af8471f13a2b1c811,,,593.1863250044435,593.1863250044435
0x78d6907b1f7b9c11098f10f4839ac2b9bf7581ef,,,182.4116256974453,182.4116256974453
0x78d74a3a08e57e53abb4a68519515f0b390c4587,,983.6525512861753,337.159306197545,1320.8118574837204
0x78da8e9757873711ba564a54078339e90749646c,,385.2391447067743,,385.2391447067743
0x78ddd62573d9deba14bdc7b0e3593b216c0412d8,,461.3800837125564,,461.3800837125564
0x78dea0c837b4cde336b73d9303fcf13747cb400c,2441.0312891683925,,,2441.0312891683925
0x78deeb7c3b3b57f47ab8440bce4fd5b8c1f5109f,2684.301204523534,,,2684.301204523534
0x78e0465964d87fcfdb9974576bd2ffbba8f76df2,,,173.22331283649342,173.22331283649342
0x78e273dd3406ea41ddf9dd3adc56b6f8a9639f34,,1896.2888395002183,1870.3963973779448,3766.685236878163
0x78e2a0b609d6e4c6759cbcc1b48bcf35250f8e6b,,,1018.4577466773754,1018.4577466773754
0x78e4f043e302a58cda9e7564ef33483dd5532b5e,5058.958900198141,,,5058.958900198141
0x78e8aebd6fa6e7957cdcab67931e759982fa28fc,,812.3255022938678,,812.3255022938678
0x78ea31ec20559c4d5360dbdbc4683474236e37d9,,,164.9751135536243,164.9751135536243
0x78ebf6351fa0ba531c8609fddb1d72f7ba4e6436,,,200.29675112743945,200.29675112743945
0x78eef3c0bf4644ebac17101a1902172906bf2218,,414.89465488242934,205.0339586987757,619.928613581205
0x78f207802ea65ac725d535412e6488acd378d3ee,,,179.02184979678466,179.02184979678466
0x78f22e9eb5c4d47074956aff7cead10ecfc71d24,,,309.767783644937,309.767783644937
0x78f28d6049ba76bc335eafc48bc4513939675822,,,649.5429099781887,649.5429099781887
0x78f290fe025ac4d4d6b648472bcc3bf1a98b079a,,,193.78708214203272,193.78708214203272
0x78f32a27559170f9a005b319ed53441b9e852158,,,219.9741803730887,219.9741803730887
0x78f374953a7bd086334be6424c56678a0f162e0d,,,159.48551041218784,159.48551041218784
0x78f3f0d6e310359ef51f20470e07fe39edf447be,,,599.5443109625029,599.5443109625029
0x78f63b00c98ac12753b03ef75d13826b8a22a3c6,,,347.98253120810267,347.98253120810267
0x78f7a7c144c5d9067afe1d1cac85c4d1bd3e6697,,,264.36686095626976,264.36686095626976
0x78f8c7a858a7853d706ece0b993d91912c5428a6,,427.8422329241493,,427.8422329241493
0x78f8f277c41574652495e66c36b545efe3cc8e58,,,288.1589753151475,288.1589753151475
0x78fa1fd416e19b5dc4284c939000312f279adf8b,,,563.3050044027528,563.3050044027528
0x78faecd5e33141b47b99a075aad83f885431e297,,3851.1833333728905,2304.466785351062,6155.650118723952
0x78fbe73bd8c8761a2b5f2401873adf03b89b77fc,,343.0453684467577,266.0693420486245,609.1147104953823
0x78fc7db906f61306a89572487501683574b66105,,510.85677194610133,,510.85677194610133
0x78fce87282239a0269daf6782f7d4153fca77db9,,795.464684146927,161.40966870477683,956.8743528517039
0x78ffb7c08c37f4d2f1526351af08ea23fd193869,,,195.38089376565398,195.38089376565398
0x7900a824f3e65294f3b4202f2de1e41c462272f7,,555.0417741255782,,555.0417741255782
0x790439b5783ad83e047fabbbf170cb380f43db84,,2401.0043493580097,4072.842552848368,6473.846902206378
0x79063b5c3b47e3db6050665e9b796ffa01517242,,,240.15807688089237,240.15807688089237
0x7906bd4eae116a9283be5541e8cd726ccad7f5c9,,,441.2101257070569,441.2101257070569
0x79087dcd906527dec7621496eeab7fe03fb3908c,,,259.4369622221178,259.4369622221178
0x7908a636e97d0d545669e13feb3138819d635465,,489.6153487823075,,489.6153487823075
0x790947778917c543191eaae4cdf442cdcd769650,,,164.09274191242952,164.09274191242952
0x790bea7733bb05a6d1e53e531616346bc28c023e,2962.820628804674,,,2962.820628804674
0x790c03b336737f6fb5675b4ecb4cdc09ab658298,,,211.03950652048746,211.03950652048746
0x790f50e6357683338ba8b8c16c3e2ec936f57d7b,,375.6493594223455,,375.6493594223455
0x79130ea4c19e0dbd47353df09b10869c720be861,,,642.0178833234957,642.0178833234957
0x7917f37199cb111e5a523f30704c177db67b6720,4157.4284415418615,,,4157.4284415418615
0x7918add62d87e115427b627f0fa3dc8a52041ac2,3388.806072504702,,,3388.806072504702
0x791947dc4ae497839d5091ec223708b11311547f,,,348.0848438825312,348.0848438825312
0x791a4c1fdc142864a7ff57c3502b7e8acd750ca0,,335.6669887787318,,335.6669887787318
0x791c1880b6e57bd9bba3c9c40034a9f9a4145388,,,209.8299723198717,209.8299723198717
0x791c1fd870e20ff0d9389e958627d05f731269f3,,1643.8529556940125,181.40910588252407,1825.2620615765366
0x791e1e18162f1a9dc47ece7dd8464055ed0b672b,,,976.9572307861017,976.9572307861017
0x792249b10227c7ab76d1237baa18e011797ae08d,,,262.90222623568064,262.90222623568064
0x79233aef3e1ab8c5efe923f540233cf881d11905,,,259.90107746718303,259.90107746718303
0x79244a6589ecfe684093989625964e8c2a219769,,,174.55738424965557,174.55738424965557
0x7925987490d23ab5e5fbc7fd68f2e3b9dcf203f0,,,210.55830318170808,210.55830318170808
0x792817f5535111ed06f00f0ae30e14602aaeb431,,,265.2990893314281,265.2990893314281
0x7928b375d787c44e80a75221dd10827b7deb1064,,1219.4306614569073,991.3024537112155,2210.733115168123
0x79296fec2794b23abd3ab6474292b454e9b9f196,,,200.27887447879007,200.27887447879007
0x792993a6a7401d2382061aa37a5e8a1fd9def3e9,,,400.5584833220273,400.5584833220273
0x792a0092da01ca9fa5fa42df92e7ca7f1a04fe14,1417.754348395662,,,1417.754348395662
0x792ad098c945bc303b4ca4eaf2dd7adfb5e13f98,,402.8810993439882,,402.8810993439882
0x792cd2d83354a1518dd2406e6c252bb1ba94393f,,,213.50618099159874,213.50618099159874
0x792db1912ffb4feed8559189a6cdd10d853e1b13,,534.7770215420213,,534.7770215420213
0x792dd70b5f3af90b35bf305c5e1908fbbb4011c8,,,670.196072576906,670.196072576906
0x792e7b79e8949648e1b1b13f331fb80949bd1605,,626.3526422709125,200.7715000955247,827.1241423664371
0x792fd3300de01e7e3c0dfd69f6f2630a6666c161,,,244.0773407031286,244.0773407031286
0x793416b10c0fe50d5cd6a63f0c47c8ebbad5df32,,,238.97210159805684,238.97210159805684
0x7934b4344d6308dc7aecd2f8cfe006ed87550422,,604.3653240898092,872.0961829030493,1476.4615069928586
0x7934dd76eefd8dbb78abc10c14abd887bb144233,,,278.8835610885446,278.8835610885446
0x7936ef7f826d4c5033e63f23db869b80f9ef1555,,,325.6775599174796,325.6775599174796
0x7936f0d2d8fc2aa8e4f8433d3682bbe9c4c7370c,,,200.27619275941217,200.27619275941217
0x793715c4baabfee982e29d77efde0a292db36d49,,,216.53542500464883,216.53542500464883
0x7939143452f1e83f80fd4c36f4fd7d4f43e1b178,,,324.0900619757759,324.0900619757759
0x793945ebd95d42d227861eea8c2391fb943880c8,,,376.6062758947398,376.6062758947398
0x793a8cbada574619fb9b5d90b6c26aeb4a646362,,,723.6865893868437,723.6865893868437
0x793c4e4d6529a6404c292d0e88889b2e9e1c176d,,,178.0068111269412,178.0068111269412
0x793ee90c0c24a0dfcc2442614b5286eae92ac63d,,1173.4668988955575,,1173.4668988955575
0x793f2fecb1541157fb281fbf2b7781025563fb47,1304.2590926005219,,,1304.2590926005219
0x7941445bcda62988c2ea3b37729e3879c09ec14e,4027.2626073224887,,,4027.2626073224887
0x794281e7e0e84e5a052e85d201337a9ab2d38dd5,,371.0281379757706,,371.0281379757706
0x7943cc60c7ca5ea3ef4f1431dba21c0cae9672bb,1810.6271856302203,,,1810.6271856302203
